dia_semana,hora,LINEA,ID,TOTAL
jueves,17,LINEA_E,51,677
jueves,17,LINEA_E,52,891
jueves,17,LINEA_E,53,1047
jueves,17,LINEA_E,59,342
jueves,17,LINEA_E,60,1254
jueves,17,LINEA_E,61,1139
jueves,17,LINEA_E,67,1396
jueves,17,LINEA_E,68,432
jueves,17,LINEA_H,1,3077
jueves,17,LINEA_H,2,1522
jueves,17,LINEA_H,3,1577
jueves,17,LINEA_H,4,1785
jueves,17,LINEA_H,5,3516
jueves,17,LINEA_H,77,2510
jueves,17,LINEA_H,78,3682
jueves,17,LINEA_H,79,2193
jueves,17,LINEA_H,84,2587
jueves,17,LINEA_H,85,5420
jueves,17,LINEA_H,86,4126
jueves,18,LINEA_A,31,11416
jueves,18,LINEA_A,32,5367
jueves,18,LINEA_A,33,3919
jueves,18,LINEA_A,34,3851
jueves,18,LINEA_A,35,4661
jueves,18,LINEA_A,36,1196
jueves,18,LINEA_A,37,1726
jueves,18,LINEA_A,38,3384
jueves,18,LINEA_A,39,2001
jueves,18,LINEA_A,40,2608
jueves,18,LINEA_A,41,2265
jueves,18,LINEA_A,42,2994
jueves,18,LINEA_A,43,2425
jueves,18,LINEA_A,70,13183
jueves,18,LINEA_A,75,2392
jueves,18,LINEA_A,76,1258
jueves,18,LINEA_A,82,2068
jueves,18,LINEA_A,83,4617
jueves,18,LINEA_B,20,15716
jueves,18,LINEA_B,21,10929
jueves,18,LINEA_B,22,7881
jueves,18,LINEA_B,23,6492
jueves,18,LINEA_B,24,5354
jueves,18,LINEA_B,25,4774
jueves,18,LINEA_B,26,5243
jueves,18,LINEA_B,27,4459
jueves,18,LINEA_B,28,3542
jueves,18,LINEA_B,29,5666
jueves,18,LINEA_B,30,4274
jueves,18,LINEA_B,66,6085
jueves,18,LINEA_B,72,18408
jueves,18,LINEA_B,73,2181
jueves,18,LINEA_B,74,2507
jueves,18,LINEA_B,80,1288
jueves,18,LINEA_B,81,5086
jueves,18,LINEA_C,13,15158
jueves,18,LINEA_C,14,7183
jueves,18,LINEA_C,15,4247
jueves,18,LINEA_C,16,2624
jueves,18,LINEA_C,17,4854
jueves,18,LINEA_C,18,2337
jueves,18,LINEA_C,19,10751
jueves,18,LINEA_C,57,6632
jueves,18,LINEA_C,58,1646
jueves,18,LINEA_D,6,4451
jueves,18,LINEA_D,7,4184
jueves,18,LINEA_D,8,6844
jueves,18,LINEA_D,9,2628
jueves,18,LINEA_D,10,3139
jueves,18,LINEA_D,11,3755
jueves,18,LINEA_D,12,5728
jueves,18,LINEA_D,54,4376
jueves,18,LINEA_D,55,2715
jueves,18,LINEA_D,56,5750
jueves,18,LINEA_D,62,3826
jueves,18,LINEA_D,63,3893
jueves,18,LINEA_D,64,3524
jueves,18,LINEA_D,65,5070
jueves,18,LINEA_D,69,25072
jueves,18,LINEA_D,71,9149
jueves,18,LINEA_E,44,10066
jueves,18,LINEA_E,45,1768
jueves,18,LINEA_E,46,1635
jueves,18,LINEA_E,47,689
jueves,18,LINEA_E,48,665
jueves,18,LINEA_E,49,547
jueves,18,LINEA_E,50,799
jueves,18,LINEA_E,51,573
jueves,18,LINEA_E,52,893
jueves,18,LINEA_E,53,1037
jueves,18,LINEA_E,59,309
jueves,18,LINEA_E,60,1133
jueves,18,LINEA_E,61,981
jueves,18,LINEA_E,67,1062
jueves,18,LINEA_E,68,339
jueves,18,LINEA_H,1,3660
jueves,18,LINEA_H,2,1288
jueves,18,LINEA_H,3,1513
jueves,18,LINEA_H,4,1959
jueves,18,LINEA_H,5,3594
jueves,18,LINEA_H,77,2916
jueves,18,LINEA_H,78,4876
jueves,18,LINEA_H,79,2202
jueves,18,LINEA_H,84,2518
jueves,18,LINEA_H,85,5192
jueves,18,LINEA_H,86,4009
jueves,19,LINEA_A,31,5196
jueves,19,LINEA_A,32,2186
jueves,19,LINEA_A,33,2010
jueves,19,LINEA_A,34,2424
jueves,19,LINEA_A,35,3790
jueves,19,LINEA_A,36,727
jueves,19,LINEA_A,37,1307
jueves,19,LINEA_A,38,2336
jueves,19,LINEA_A,39,1593
jueves,19,LINEA_A,40,1782
jueves,19,LINEA_A,41,1844
jueves,19,LINEA_A,42,2578
jueves,19,LINEA_A,43,1857
jueves,19,LINEA_A,70,5647
jueves,19,LINEA_A,75,1784
jueves,19,LINEA_A,76,936
jueves,19,LINEA_A,82,1581
jueves,19,LINEA_A,83,2242
jueves,19,LINEA_B,20,7995
jueves,19,LINEA_B,21,5715
jueves,19,LINEA_B,22,4615
jueves,19,LINEA_B,23,4947
jueves,19,LINEA_B,24,3218
jueves,19,LINEA_B,25,3165
jueves,19,LINEA_B,26,4512
jueves,19,LINEA_B,27,3500
jueves,19,LINEA_B,28,2852
jueves,19,LINEA_B,29,3706
jueves,19,LINEA_B,30,2357
jueves,19,LINEA_B,66,3683
jueves,19,LINEA_B,72,8287
jueves,19,LINEA_B,73,1137
jueves,19,LINEA_B,74,1553
jueves,19,LINEA_B,80,1016
jueves,19,LINEA_B,81,3164
jueves,19,LINEA_C,13,9316
jueves,19,LINEA_C,14,4079
jueves,19,LINEA_C,15,2024
jueves,19,LINEA_C,16,1458
jueves,19,LINEA_C,17,2162
jueves,19,LINEA_C,18,1412
jueves,19,LINEA_C,19,7042
jueves,19,LINEA_C,57,3682
jueves,19,LINEA_C,58,1186
jueves,19,LINEA_D,6,2282
jueves,19,LINEA_D,7,3810
jueves,19,LINEA_D,8,3706
jueves,19,LINEA_D,9,2275
jueves,19,LINEA_D,10,2815
jueves,19,LINEA_D,11,2951
jueves,19,LINEA_D,12,3570
jueves,19,LINEA_D,54,3980
jueves,19,LINEA_D,55,2348
jueves,19,LINEA_D,56,4269
jueves,19,LINEA_D,62,2239
jueves,19,LINEA_D,63,2512
jueves,19,LINEA_D,64,2476
jueves,19,LINEA_D,65,3978
jueves,19,LINEA_D,69,10942
jueves,19,LINEA_D,71,5326
jueves,19,LINEA_E,44,4443
jueves,19,LINEA_E,45,750
jueves,19,LINEA_E,46,1262
jueves,19,LINEA_E,47,534
jueves,19,LINEA_E,48,404
jueves,19,LINEA_E,49,365
jueves,19,LINEA_E,50,551
jueves,19,LINEA_E,51,413
jueves,19,LINEA_E,52,600
jueves,19,LINEA_E,53,815
jueves,19,LINEA_E,59,204
jueves,19,LINEA_E,60,687
jueves,19,LINEA_E,61,793
jueves,19,LINEA_E,67,582
jueves,19,LINEA_E,68,218
jueves,19,LINEA_H,1,1276
jueves,19,LINEA_H,2,749
jueves,19,LINEA_H,3,1059
jueves,19,LINEA_H,4,1364
jueves,19,LINEA_H,5,2530
jueves,19,LINEA_H,77,1890
jueves,19,LINEA_H,78,1892
jueves,19,LINEA_H,79,1005
jueves,19,LINEA_H,84,1945
jueves,19,LINEA_H,85,3982
jueves,19,LINEA_H,86,3312
jueves,20,LINEA_A,31,3251
jueves,20,LINEA_A,32,1248
jueves,20,LINEA_A,33,1354
jueves,20,LINEA_A,34,1610
jueves,20,LINEA_A,35,3103
jueves,20,LINEA_A,36,513
jueves,20,LINEA_A,37,1011
jueves,20,LINEA_A,38,1535
jueves,20,LINEA_A,39,1283
jueves,20,LINEA_A,40,1512
jueves,20,LINEA_A,41,1466
jueves,20,LINEA_A,42,2139
jueves,20,LINEA_A,43,1545
jueves,20,LINEA_A,70,3313
jueves,20,LINEA_A,75,1507
jueves,20,LINEA_A,76,625
jueves,20,LINEA_A,82,985
jueves,20,LINEA_A,83,1492
jueves,20,LINEA_B,20,4960
jueves,20,LINEA_B,21,4393
jueves,20,LINEA_B,22,2771
jueves,20,LINEA_B,23,3718
jueves,20,LINEA_B,24,2109
jueves,20,LINEA_B,25,1649
jueves,20,LINEA_B,26,3957
jueves,20,LINEA_B,27,2840
jueves,20,LINEA_B,28,2311
jueves,20,LINEA_B,29,3502
jueves,20,LINEA_B,30,1602
jueves,20,LINEA_B,66,2786
jueves,20,LINEA_B,72,5091
jueves,20,LINEA_B,73,715
jueves,20,LINEA_B,74,1168
jueves,20,LINEA_B,80,765
jueves,20,LINEA_B,81,2554
jueves,20,LINEA_C,13,6259
jueves,20,LINEA_C,14,2415
jueves,20,LINEA_C,15,1136
jueves,20,LINEA_C,16,1002
jueves,20,LINEA_C,17,1268
jueves,20,LINEA_C,18,1035
jueves,20,LINEA_C,19,5237
jueves,20,LINEA_C,57,2287
jueves,20,LINEA_C,58,847
jueves,20,LINEA_D,6,1011
jueves,20,LINEA_D,7,4003
jueves,20,LINEA_D,8,2166
jueves,20,LINEA_D,9,2040
jueves,20,LINEA_D,10,2255
jueves,20,LINEA_D,11,2075
jueves,20,LINEA_D,12,2801
jueves,20,LINEA_D,54,3681
jueves,20,LINEA_D,55,2090
jueves,20,LINEA_D,56,3100
jueves,20,LINEA_D,62,1502
jueves,20,LINEA_D,63,2311
jueves,20,LINEA_D,64,2168
jueves,20,LINEA_D,65,3590
jueves,20,LINEA_D,69,5753
jueves,20,LINEA_D,71,3695
jueves,20,LINEA_E,44,2686
jueves,20,LINEA_E,45,500
jueves,20,LINEA_E,46,1703
jueves,20,LINEA_E,47,507
jueves,20,LINEA_E,48,345
jueves,20,LINEA_E,49,325
jueves,20,LINEA_E,50,419
jueves,20,LINEA_E,51,395
jueves,20,LINEA_E,52,522
jueves,20,LINEA_E,53,724
jueves,20,LINEA_E,59,172
jueves,20,LINEA_E,60,546
jueves,20,LINEA_E,61,735
jueves,20,LINEA_E,67,553
jueves,20,LINEA_E,68,145
jueves,20,LINEA_H,1,1050
jueves,20,LINEA_H,2,587
jueves,20,LINEA_H,3,891
jueves,20,LINEA_H,4,1164
jueves,20,LINEA_H,5,1651
jueves,20,LINEA_H,77,1161
jueves,20,LINEA_H,78,1258
jueves,20,LINEA_H,79,697
jueves,20,LINEA_H,84,1654
jueves,20,LINEA_H,85,4009
jueves,20,LINEA_H,86,2764
jueves,21,LINEA_A,31,1847
jueves,21,LINEA_A,32,1013
jueves,21,LINEA_A,33,800
jueves,21,LINEA_A,34,948
jueves,21,LINEA_A,35,1991
jueves,21,LINEA_A,36,238
jueves,21,LINEA_A,37,508
jueves,21,LINEA_A,38,826
jueves,21,LINEA_A,39,883
jueves,21,LINEA_A,40,857
jueves,21,LINEA_A,41,1002
jueves,21,LINEA_A,42,1339
jueves,21,LINEA_A,43,884
jueves,21,LINEA_A,70,1564
jueves,21,LINEA_A,75,780
jueves,21,LINEA_A,76,380
jueves,21,LINEA_A,82,476
jueves,21,LINEA_A,83,870
jueves,21,LINEA_B,20,2573
jueves,21,LINEA_B,21,3575
jueves,21,LINEA_B,22,1385
jueves,21,LINEA_B,23,2726
jueves,21,LINEA_B,24,1397
jueves,21,LINEA_B,25,713
jueves,21,LINEA_B,26,3223
jueves,21,LINEA_B,27,2076
jueves,21,LINEA_B,28,1236
jueves,21,LINEA_B,29,1812
jueves,21,LINEA_B,30,833
jueves,21,LINEA_B,66,1601
jueves,21,LINEA_B,72,2508
jueves,21,LINEA_B,73,458
jueves,21,LINEA_B,74,660
jueves,21,LINEA_B,80,498
jueves,21,LINEA_B,81,1465
jueves,21,LINEA_C,13,3820
jueves,21,LINEA_C,14,1638
jueves,21,LINEA_C,15,829
jueves,21,LINEA_C,16,583
jueves,21,LINEA_C,17,585
jueves,21,LINEA_C,18,622
jueves,21,LINEA_C,19,3203
jueves,21,LINEA_C,57,1464
jueves,21,LINEA_C,58,649
jueves,21,LINEA_D,6,671
jueves,21,LINEA_D,7,2746
jueves,21,LINEA_D,8,1034
jueves,21,LINEA_D,9,1090
jueves,21,LINEA_D,10,1241
jueves,21,LINEA_D,11,1261
jueves,21,LINEA_D,12,1898
jueves,21,LINEA_D,54,2194
jueves,21,LINEA_D,55,1138
jueves,21,LINEA_D,56,1727
jueves,21,LINEA_D,62,961
jueves,21,LINEA_D,63,1372
jueves,21,LINEA_D,64,972
jueves,21,LINEA_D,65,1897
jueves,21,LINEA_D,69,2766
jueves,21,LINEA_D,71,2021
jueves,21,LINEA_E,44,1117
jueves,21,LINEA_E,45,217
jueves,21,LINEA_E,46,2031
jueves,21,LINEA_E,47,402
jueves,21,LINEA_E,48,212
jueves,21,LINEA_E,49,223
jueves,21,LINEA_E,50,289
jueves,21,LINEA_E,51,232
jueves,21,LINEA_E,52,348
jueves,21,LINEA_E,53,396
jueves,21,LINEA_E,59,96
jueves,21,LINEA_E,60,349
jueves,21,LINEA_E,61,346
jueves,21,LINEA_E,67,343
jueves,21,LINEA_E,68,111
jueves,21,LINEA_H,1,443
jueves,21,LINEA_H,2,354
jueves,21,LINEA_H,3,456
jueves,21,LINEA_H,4,672
jueves,21,LINEA_H,5,1010
jueves,21,LINEA_H,77,536
jueves,21,LINEA_H,78,578
jueves,21,LINEA_H,79,399
jueves,21,LINEA_H,84,1058
jueves,21,LINEA_H,85,2428
jueves,21,LINEA_H,86,1583
jueves,22,LINEA_A,31,632
jueves,22,LINEA_A,32,329
jueves,22,LINEA_A,33,464
jueves,22,LINEA_A,34,419
jueves,22,LINEA_A,35,867
jueves,22,LINEA_A,36,139
jueves,22,LINEA_A,37,289
jueves,22,LINEA_A,38,418
jueves,22,LINEA_A,39,422
jueves,22,LINEA_A,40,381
jueves,22,LINEA_A,41,491
jueves,22,LINEA_A,42,496
jueves,22,LINEA_A,43,328
jueves,22,LINEA_A,70,633
jueves,22,LINEA_A,75,263
jueves,22,LINEA_A,76,141
jueves,22,LINEA_A,82,265
jueves,22,LINEA_A,83,365
jueves,22,LINEA_B,20,791
jueves,22,LINEA_B,21,1790
jueves,22,LINEA_B,22,934
jueves,22,LINEA_B,23,1213
jueves,22,LINEA_B,24,743
jueves,22,LINEA_B,25,319
jueves,22,LINEA_B,26,3091
jueves,22,LINEA_B,27,920
jueves,22,LINEA_B,28,603
jueves,22,LINEA_B,29,1009
jueves,22,LINEA_B,30,535
jueves,22,LINEA_B,66,773
jueves,22,LINEA_B,72,1266
jueves,22,LINEA_B,73,387
jueves,22,LINEA_B,74,357
jueves,22,LINEA_B,80,301
jueves,22,LINEA_B,81,709
jueves,22,LINEA_C,13,1615
jueves,22,LINEA_C,14,447
jueves,22,LINEA_C,15,257
jueves,22,LINEA_C,16,293
jueves,22,LINEA_C,17,231
jueves,22,LINEA_C,18,396
jueves,22,LINEA_C,19,1135
jueves,22,LINEA_C,57,501
jueves,22,LINEA_C,58,303
jueves,22,LINEA_D,6,287
jueves,22,LINEA_D,7,982
jueves,22,LINEA_D,8,402
jueves,22,LINEA_D,9,446
jueves,22,LINEA_D,10,579
jueves,22,LINEA_D,11,640
jueves,22,LINEA_D,12,1099
jueves,22,LINEA_D,54,1606
jueves,22,LINEA_D,55,437
jueves,22,LINEA_D,56,690
jueves,22,LINEA_D,62,406
jueves,22,LINEA_D,63,590
jueves,22,LINEA_D,64,415
jueves,22,LINEA_D,65,777
jueves,22,LINEA_D,69,834
jueves,22,LINEA_D,71,817
jueves,22,LINEA_E,44,438
jueves,22,LINEA_E,45,124
jueves,22,LINEA_E,46,2487
jueves,22,LINEA_E,47,166
jueves,22,LINEA_E,48,113
jueves,22,LINEA_E,49,143
jueves,22,LINEA_E,50,152
jueves,22,LINEA_E,51,138
jueves,22,LINEA_E,52,149
jueves,22,LINEA_E,53,214
jueves,22,LINEA_E,59,49
jueves,22,LINEA_E,60,195
jueves,22,LINEA_E,61,189
jueves,22,LINEA_E,67,122
jueves,22,LINEA_E,68,51
jueves,22,LINEA_H,1,230
jueves,22,LINEA_H,2,155
jueves,22,LINEA_H,3,270
jueves,22,LINEA_H,4,290
jueves,22,LINEA_H,5,498
jueves,22,LINEA_H,77,444
jueves,22,LINEA_H,78,266
jueves,22,LINEA_H,79,174
jueves,22,LINEA_H,84,437
jueves,22,LINEA_H,85,1505
jueves,22,LINEA_H,86,654
jueves,23,LINEA_A,31,74
jueves,23,LINEA_A,32,81
jueves,23,LINEA_A,33,87
jueves,23,LINEA_A,34,45
jueves,23,LINEA_A,35,142
jueves,23,LINEA_A,36,7
jueves,23,LINEA_A,37,30
jueves,23,LINEA_A,38,40
jueves,23,LINEA_A,39,35
jueves,23,LINEA_A,40,29
jueves,23,LINEA_A,41,46
jueves,23,LINEA_A,42,39
jueves,23,LINEA_A,43,22
jueves,23,LINEA_A,70,91
jueves,23,LINEA_A,75,6
jueves,23,LINEA_A,76,4
jueves,23,LINEA_A,82,2
jueves,23,LINEA_A,83,5
jueves,23,LINEA_B,20,95
jueves,23,LINEA_B,21,373
jueves,23,LINEA_B,22,273
jueves,23,LINEA_B,23,191
jueves,23,LINEA_B,24,80
jueves,23,LINEA_B,25,54
jueves,23,LINEA_B,26,133
jueves,23,LINEA_B,27,84
jueves,23,LINEA_B,28,48
jueves,23,LINEA_B,29,64
jueves,23,LINEA_B,30,11
jueves,23,LINEA_B,66,11
jueves,23,LINEA_B,72,476
jueves,23,LINEA_B,73,6
jueves,23,LINEA_B,74,0
jueves,23,LINEA_B,80,5
jueves,23,LINEA_B,81,0
jueves,23,LINEA_C,13,60
jueves,23,LINEA_C,14,19
jueves,23,LINEA_C,15,17
jueves,23,LINEA_C,16,30
jueves,23,LINEA_C,17,10
jueves,23,LINEA_C,18,36
jueves,23,LINEA_C,19,64
jueves,23,LINEA_C,57,28
jueves,23,LINEA_C,58,20
jueves,23,LINEA_D,6,48
jueves,23,LINEA_D,7,49
jueves,23,LINEA_D,8,41
jueves,23,LINEA_D,9,70
jueves,23,LINEA_D,10,59
jueves,23,LINEA_D,11,47
jueves,23,LINEA_D,12,43
jueves,23,LINEA_D,54,100
jueves,23,LINEA_D,55,69
jueves,23,LINEA_D,56,110
jueves,23,LINEA_D,62,18
jueves,23,LINEA_D,63,12
jueves,23,LINEA_D,64,26
jueves,23,LINEA_D,69,86
jueves,23,LINEA_D,71,0
jueves,23,LINEA_E,44,71
jueves,23,LINEA_E,45,14
jueves,23,LINEA_E,46,49
jueves,23,LINEA_E,47,35
jueves,23,LINEA_E,48,12
jueves,23,LINEA_E,49,37
jueves,23,LINEA_E,50,18
jueves,23,LINEA_E,51,13
jueves,23,LINEA_E,52,14
jueves,23,LINEA_E,53,17
jueves,23,LINEA_E,60,24
jueves,23,LINEA_E,61,23
jueves,23,LINEA_E,67,2
jueves,23,LINEA_E,68,1
jueves,23,LINEA_H,1,40
jueves,23,LINEA_H,2,32
jueves,23,LINEA_H,3,84
jueves,23,LINEA_H,4,52
jueves,23,LINEA_H,5,103
jueves,23,LINEA_H,77,88
jueves,23,LINEA_H,78,48
jueves,23,LINEA_H,79,34
jueves,23,LINEA_H,84,57
jueves,23,LINEA_H,85,243
jueves,23,LINEA_H,86,94
lunes,5,LINEA_A,31,34
lunes,5,LINEA_A,32,16
lunes,5,LINEA_A,33,50
lunes,5,LINEA_A,34,35
lunes,5,LINEA_A,35,65
lunes,5,LINEA_A,36,23
lunes,5,LINEA_A,37,36
lunes,5,LINEA_A,38,325
lunes,5,LINEA_A,39,77
lunes,5,LINEA_A,40,68
lunes,5,LINEA_A,41,67
lunes,5,LINEA_A,42,107
lunes,5,LINEA_A,43,186
lunes,5,LINEA_A,70,144
lunes,5,LINEA_A,75,97
lunes,5,LINEA_A,76,35
lunes,5,LINEA_A,82,160
lunes,5,LINEA_A,83,479
lunes,5,LINEA_B,20,23
lunes,5,LINEA_B,21,154
lunes,5,LINEA_B,22,42
lunes,5,LINEA_B,23,83
lunes,5,LINEA_B,24,59
lunes,5,LINEA_B,25,101
lunes,5,LINEA_B,26,60
lunes,5,LINEA_B,27,104
lunes,5,LINEA_B,28,108
lunes,5,LINEA_B,29,125
lunes,5,LINEA_B,30,106
lunes,5,LINEA_B,66,812
lunes,5,LINEA_B,72,353
lunes,5,LINEA_B,73,64
lunes,5,LINEA_B,74,92
lunes,5,LINEA_B,80,55
lunes,5,LINEA_B,81,453
lunes,5,LINEA_C,13,729
lunes,5,LINEA_C,14,45
lunes,5,LINEA_C,15,18
lunes,5,LINEA_C,16,39
lunes,5,LINEA_C,17,34
lunes,5,LINEA_C,18,58
lunes,5,LINEA_C,19,5111
lunes,5,LINEA_C,57,49
lunes,5,LINEA_C,58,76
lunes,5,LINEA_D,6,42
lunes,5,LINEA_D,7,71
lunes,5,LINEA_D,8,20
lunes,5,LINEA_D,9,61
lunes,5,LINEA_D,10,84
lunes,5,LINEA_D,11,65
lunes,5,LINEA_D,12,224
lunes,5,LINEA_D,54,59
lunes,5,LINEA_D,55,33
